book-of-poetry/odes-of-zheng/zhs	Qing Ren	2	旁	翔	pɔŋ24	ɕɔŋ24	tonal exact	crossed	1329-1331
book-of-poetry/odes-of-zheng/zhs	Qing Ren	3	乔	遥	kiau24	iau24	tonal inexact	paired	1334-1335
book-of-poetry/odes-of-zheng/zhs	Nu Yue Ji Ming	3	酒	御	tɕu51	gu33	inexact	crossed	1368-1370
book-of-poetry/odes-of-zheng/zhs	Chu Qi Dong Men	2	云	存	hun24	tsʰun24	tonal exact	paired	1484-1485
book-of-poetry/odes-of-qi/zhs	Zhu	2	而	而	dzi24	dzi24	tonal inexact	paired	1555-1556
book-of-poetry/odes-of-qi/zhs	Zhu	3	而	而	dzi24	dzi24	tonal inexact	paired	1558-1559
book-of-poetry/odes-of-qi/zhs	Nan Shan	2	止	止	tɕi51	tɕi51	tonal inexact	paired	1589-1590
book-of-poetry/odes-of-qi/zhs	Nan Shan	3	止	止	tɕi51	tɕi51	tonal inexact	paired	1594-1595
book-of-poetry/odes-of-qi/zhs	Nan Shan	3	止	止	tɕi51	tɕi51	tonal inexact	crossed	1594-1596
book-of-poetry/odes-of-qi/zhs	Nan Shan	3	止	止	tɕi51	tɕi51	tonal inexact	paired	1595-1596
book-of-poetry/odes-of-qi/zhs	Nan Shan	4	止	止	tɕi51	tɕi51	tonal inexact	paired	1601-1602
book-of-poetry/odes-of-wei1/zhs	Fen Ju Ru	2	度	度	tɔk̚5ʔ	tɔk̚5ʔ	tonal exact	paired	1687-1688
book-of-poetry/odes-of-wei1/zhs	Fen Ju Ru	2	度	路	tɔk̚5ʔ	lɔ33	inexact	crossed	1687-1689
book-of-poetry/odes-of-wei1/zhs	Fen Ju Ru	2	度	路	tɔk̚5ʔ	lɔ33	inexact	paired	1688-1689
book-of-poetry/odes-of-wei1/zhs	Fen Ju Ru	3	英	英	iŋ55	iŋ55	tonal exact	paired	1693-1694
book-of-poetry/odes-of-wei1/zhs	Fen Ju Ru	3	英	行	iŋ55	hiŋ33	exact	crossed	1693-1695
book-of-poetry/odes-of-wei1/zhs	Fen Ju Ru	3	英	行	iŋ55	hiŋ33	exact	paired	1694-1695
book-of-poetry/odes-of-wei1/zhs	Yuan You Tao	2	谣	骄	iau24	kiau55	inexact	crossed	1705-1707
book-of-poetry/odes-of-wei1/zhs	Yuan You Tao	2	者	矣	tɕa51	aʔ3ʔ	inexact	-	1706-1710
book-of-poetry/odes-of-wei1/zhs	Yuan You Tao	2	其	之	ki24	tɕi55	inexact	crossed	1709-1711
book-of-poetry/odes-of-wei1/zhs	Yuan You Tao	2	其	之	ki24	tɕi55	inexact	encircling	1709-1712
book-of-poetry/odes-of-wei1/zhs	Yuan You Tao	2	之	之	tɕi55	tɕi55	tonal inexact	paired	1711-1712
book-of-poetry/odes-of-wei1/zhs	Shuo Shu	2	顾	土	kɔ31	tʰɔ51	inexact	crossed	1783-1785
book-of-poetry/odes-of-wei1/zhs	Shuo Shu	2	顾	土	kɔ31	tʰɔ51	inexact	encircling	1783-1786
book-of-poetry/odes-of-wei1/zhs	Shuo Shu	2	顾	所	kɔ31	sɔ51	inexact	-	1783-1787
book-of-poetry/odes-of-wei1/zhs	Shuo Shu	2	土	土	tʰɔ51	tʰɔ51	tonal inexact	paired	1785-1786
book-of-poetry/odes-of-wei1/zhs	Shuo Shu	2	土	所	tʰɔ51	sɔ51	tonal inexact	crossed	1785-1787
book-of-poetry/odes-of-wei1/zhs	Shuo Shu	2	土	所	tʰɔ51	sɔ51	tonal inexact	paired	1786-1787
book-of-poetry/odes-of-wei1/zhs	Shuo Shu	3	德	直	tik̚3ʔ	tit̚5ʔ	inexact	-	1791-1795
book-of-poetry/odes-of-wei1/zhs	Shuo Shu	3	国	国	kɔk̚3ʔ	kɔk̚3ʔ	tonal exact	paired	1793-1794
book-of-poetry/odes-of-tang/zhs	Shan You Shu	2	马	矣	ma51	aʔ3ʔ	inexact	crossed	1832-1834
book-of-poetry/odes-of-tang/zhs	Shan You Shu	2	驱	愉	kʰu55	dzu24	inexact	crossed	1833-1835
book-of-poetry/odes-of-tang/zhs	Shan You Shu	3	考	保	kʰə51	pə51	tonal inexact	crossed	1841-1843
book-of-poetry/odes-of-tang/zhs	Jiao Liao	2	且	且	tɕʰã51	tɕʰã51	tonal inexact	paired	1872-1873
book-of-poetry/odes-of-tang/zhs	Di Du	2	人	人	dzin24	dzin24	tonal exact	crossed	1901-1903
