book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	1	岂不夙夜、	qǐ bù sù yè
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	1	谓行多露。	wèi xíng duō lòu
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	2	谁谓雀无角、	shuí wèi qiāo wú jiǎo
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	2	何以穿我屋。	hé yǐ chuān wǒ wū
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	2	谁谓女无家、	shuí wèi nǚ wú jiā
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	2	何以速我狱。	hé yǐ sù wǒ yù
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	2	虽速我狱、	suī sù wǒ yù
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	2	室家不足。	shì jiā bù zú
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	3	谁谓鼠无牙、	shéiwèi shǔ wú yá
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	3	何以穿我墉。	hé yǐ chuān wǒ yōng
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	3	谁谓女无家、	shéiwèi nǚ wú jiā
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	3	何以速我讼。	hé yǐ sù wǒ sòng
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	3	虽速我讼、	suī sù wǒ sòng
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	3	亦不女从。	yì bù nǚ cóng
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	1	羔羊之皮、	gāo yáng zhī pí
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	1	素丝五紽。	sù sī wǔ tuó
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	1	退食自公、	tuì shí zì gōng
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	1	委蛇委蛇。	wēi shé wēi shé
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	2	羔羊之革、	gāo yáng zhī gé
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	2	素丝五緎。	sù sī wǔ yù
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	2	委蛇委蛇、	wēi shé wēi shé
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	2	自公退食。	zì gōng tuì shí
book-of-poetry/odes-of-shao-and-the-south/zhs	Gao Yang	3	羔羊之缝、	gāo yáng zhī féng
