Type	Mandarin	Fuzhou	Hokkien	Cantonese	Hakka	Amount	Line numbers
INITIALS						26	885,894,907,998,2839,3039,3086,3415,3491,3604,3680,3724,4128,4196,4811,4815,4819,4860,5243,5266,5539,5624,5719,5984,6683,7294
INITIALS					v	4	2043,2491,3591,3633
INITIALS				j		536	52,53,54,67,71,75,79,83,87,119,121,127,129,135,137,204,227,254,292,295,296,319,323,340,342,350,352,354,363,369,370,373,384,386,396,402,469,480,484,485,488,499,503,514,534,539,541,553,574,575,576,577,578,626,627,628,630,677,715,717,718,719,721,723,724,725,727,729,730,731,740,742,743,744,745,746,747,749,751,752,753,755,756,757,759,762,763,764,766,769,770,771,773,776,792,793,804,814,815,816,817,850,853,868,873,888,920,970,972,973,984,986,987,988,990,992,994,997,1008,1011,1017,1018,1025,1057,1061,1065,1069,1070,1073,1074,1077,1078,1084,1094,1104,1113,1121,1125,1152,1154,1155,1156,1158,1160,1161,1162,1164,1166,1167,1168,1181,1186,1264,1266,1272,1274,1280,1282,1286,1291,1293,1296,1313,1330,1335,1355,1359,1362,1385,1449,1455,1461,1503,1519,1530,1531,1534,1535,1540,1583,1693,1694,1704,1705,1710,1716,1722,1730,1825,1834,1842,1850,1863,1924,1960,1964,1976,1979,2018,2052,2064,2082,2086,2171,2195,2236,2240,2248,2249,2281,2302,2346,2347,2349,2353,2357,2428,2441,2446,2460,2461,2462,2500,2533,2541,2546,2547,2565,2694,2695,2724,2726,2728,2754,2755,2780,2782,2826,2832,2833,2841,2843,2845,2847,2849,2850,2851,2864,2887,2928,2929,2930,2931,2932,2933,2957,2967,3006,3010,3016,3081,3098,3100,3101,3136,3141,3177,3197,3198,3207,3209,3244,3250,3253,3259,3262,3263,3273,3296,3307,3313,3336,3342,3348,3350,3353,3356,3357,3358,3359,3360,3407,3432,3433,3435,3437,3467,3477,3492,3494,3559,3562,3563,3578,3581,3590,3636,3656,3657,3660,3676,3708,3721,3728,3729,3732,3739,3755,3758,3802,3810,3822,3826,3834,3842,3848,3849,3851,3875,3897,3899,3902,3939,3941,3943,3966,4008,4017,4020,4062,4064,4090,4103,4112,4124,4161,4165,4169,4174,4177,4183,4189,4195,4201,4233,4236,4245,4246,4252,4275,4286,4358,4371,4421,4422,4427,4428,4433,4434,4446,4448,4449,4450,4464,4530,4535,4573,4580,4601,4610,4620,4685,4694,4696,4697,4698,4699,4700,4701,4702,4726,4774,4823,4824,4834,4883,4900,4902,4904,4906,4908,4910,4912,4914,4916,4918,4919,4920,4938,4952,4954,4974,4991,4992,4993,5025,5045,5053,5068,5076,5101,5102,5103,5104,5140,5148,5150,5159,5162,5209,5217,5228,5247,5260,5331,5367,5383,5384,5437,5499,5505,5511,5517,5523,5532,5537,5544,5557,5574,5580,5583,5592,5597,5628,5629,5630,5633,5635,5638,5639,5640,5643,5655,5661,5666,5668,5669,5695,5740,5741,5742,5743,5773,5785,5831,5897,5899,5901,5903,5906,5948,5974,5980,5994,5995,6028,6064,6114,6147,6181,6299,6364,6407,6429,6505,6507,6509,6511,6512,6513,6546,6547,6549,6551,6570,6597,6599,6616,6653,6685,6697,6731,6754,6811,6870,6899,6907,6915,6923,6951,7002,7009,7011,7016,7017,7025,7040,7045,7053,7058,7117,7124,7234,7239,7252,7289
INITIALS				j	tɕʰ	0	
INITIALS				j	v	5	2325,2329,2333,4816,6351
INITIALS				w		4	3449,3588,3913,4317
INITIALS				w	v	78	524,607,621,663,821,1172,2288,2294,2300,2413,2692,2777,3149,3399,3478,3642,3665,3687,3715,3726,3864,4158,4209,4215,4241,4289,4635,4953,4969,4999,5004,5014,5015,5036,5040,5054,5099,5113,5115,5129,5223,5227,5250,5251,5257,5296,5349,5506,5534,5547,5687,5783,5789,5804,5878,6019,6110,6298,6306,6373,6520,6575,6614,6617,6628,6634,6671,6729,6753,6755,6757,6771,6879,7039,7222,7228,7257,7269
INITIALS			h	j		7	2513,3572,3996,4100,4674,6080,6121
INITIALS			h	w		5	1483,1484,1630,4831,6335
INITIALS			b	m	m	21	374,424,543,1389,2022,2100,2612,2615,2991,3254,4223,4648,4710,5535,5882,6500,6504,6508,6523,6594,6772
INITIALS			b	m	v	18	592,1207,1297,1301,2701,3518,4548,5110,5312,5454,6129,6338,6434,6937,6985,7042,7091,7258
INITIALS			dz	j		14	1555,1556,1557,1558,1559,1560,1561,1562,1829,1835,3512,3517,4704,4706
INITIALS		h		j		0	
INITIALS		h		w		0	
INITIALS		h	h	h	h	0	
INITIALS		ŋ	h	j		1	6926
INITIALS		ŋ	h	j	k	1	2938
INITIALS		ŋ	h	j	ts	0	
INITIALS		ŋ	h	j	s	1	2220
INITIALS		ŋ	h	j	ɕ	0	
INITIALS		ŋ	h	j	t	0	
INITIALS		ŋ	g	ŋ	ŋ	4	1365,6162,6625,6893
INITIALS		ŋ	g	j	ŋ	104	618,703,716,722,728,736,819,820,905,958,960,1265,1273,1279,1281,1370,1474,1480,1493,1498,1504,1699,1700,1985,1989,1993,1997,2001,2005,2042,2130,2205,2235,2569,2696,2764,2821,3019,3041,3091,3194,3257,3278,3312,3404,3505,3537,3547,3691,3697,3700,3770,3854,3894,3896,3969,4153,4564,4628,4637,4639,4799,5118,5246,5264,5440,5478,5502,5560,5565,5571,5577,5595,5706,5750,5802,5850,5856,5858,5859,5860,5862,5870,5894,5900,5923,5935,5988,6038,6104,6184,6258,6265,6266,6275,6426,6503,6532,6983,7068,7171,7205,7253,7277
INITIALS		m		w	v	7	3458,4002,4721,5418,5990,6107,6109
INITIALS		m	b	m	m	4	563,567,3601,3602
INITIALS		m	b	m	v	0	
INITIALS		s	ɕ	j	s	0	
INITIALS		t	t	tʰ	tʰ	0	
INITIALS	ʂ	s	tɕʰ	s	s	3	3131,4072,7100
INITIALS	ʂ	s	s	s	s	37	277,281,430,1422,3284,3465,3470,3621,3625,3703,4119,4356,4632,4745,4751,4757,4763,4959,4963,4967,5178,5355,5492,5493,5501,5545,5657,6030,6056,6411,6563,6789,6814,6880,6997,7127,7255
INITIALS	ʂ	s	s	s	tsʰ	2	4176,6126
INITIALS	ʂ	s	s	tsʰ	s	1	3311
INITIALS	ʂ	s	tɕ	s	s	4	3277,4855,4899,4905
INITIALS	ʂ	s	ɕ	s	s	115	82,358,404,500,550,691,737,788,852,1136,1225,1232,1320,1344,1443,1851,1982,2028,2035,2112,2124,2136,2170,2174,2334,2476,2506,2542,2553,2622,2788,2971,3532,3627,3630,3686,3714,3811,3923,3933,3959,3970,3983,3988,4046,4264,4304,4307,4393,4401,4432,4510,4520,4600,4644,4887,4891,4895,4925,4950,5005,5008,5013,5042,5055,5062,5073,5092,5404,5427,5479,5801,5809,5817,5825,5833,5841,5842,5849,5877,5880,5913,6008,6092,6102,6112,6122,6132,6140,6142,6146,6164,6165,6223,6255,6327,6400,6402,6405,6466,6541,6624,6725,6737,6784,6852,7041,7136,7139,7173,7186,7196,7207,7214,7274
INITIALS	ʂ	s	ɕ	tsʰ	s	4	3024,3030,3036,4579
INITIALS	ʂ	s	l	s	ŋ	0	
INITIALS	ʂ	ʦ	tɕ	ts	ts	0	
INITIALS	ʂ	ʦ	ɕ	s	s	0	
INITIALS	ʂ	ʦ	ts	s	s	14	1133,1139,1145,1470,1476,1638,1852,1858,1864,3247,4113,6957,6965,6973
INITIALS	tɕ	ʦʰ	tɕʰ	ts	tɕʰ	2	6324,6745
INITIALS	tɕ	ʦ	k	k	k	0	
INITIALS	tɕ	ʦ	tɕ	ts	tɕʰ	1	2746
INITIALS	tɕ	ʦ	tɕ	ts	tɕ	59	1289,1290,1368,1387,1445,1908,2099,2475,2577,2624,2633,2641,2918,2922,2926,2936,2940,2944,2948,3228,3506,3585,4073,4144,4155,4219,4255,4301,4335,4543,4629,4646,4885,4889,4893,4897,4931,4981,5096,5248,5463,5467,5468,5608,5826,5875,5987,6642,6793,6824,6942,6976,6977,7075,7162,7178,7184,7213,7221
INITIALS	tɕ	ʦ	tɕ	ts	ɕ	3	4797,4801,5022
INITIALS	tɕ	ʦ	ts	ts	tɕ	3	5132,5581,6823
INITIALS	tɕ	ʦ	ts	ts	ts	0	
INITIALS	tɕ	h	k	k	h	2	4238,4578
INITIALS	tɕ	k	k	k	k	75	157,190,229,346,632,693,797,801,831,854,858,930,1303,1451,1486,1801,1921,2215,2293,2374,2496,2514,2570,2583,2820,2830,2837,2877,3059,3138,3170,3373,3453,3475,3597,3825,3903,3909,3957,4118,4175,4388,4498,4627,4670,4760,4822,4951,5138,5444,5447,5476,5504,5516,5524,5543,5815,5895,5921,5928,5992,6088,6143,6416,6465,6481,6644,6660,6693,6701,6856,6871,7020,7044,7143
INITIALS	tɕ	k	k	k	kʰ	23	393,399,778,781,871,981,1719,1937,2671,3544,3953,4032,4285,4777,4878,5703,6070,6277,6383,6488,6651,6820,7283
INITIALS	tɕ	k	k	kʷ	k	11	2685,3457,4139,5011,5207,5208,5215,5220,5448,5449,6026
INITIALS	tɕ	k	k	t	k	0	
INITIALS	tɕ	k	kʰ	k	k	3	940,4096,5851
INITIALS	tɕ	k	kʰ	k	kʰ	9	1315,1316,1317,1324,1325,1326,1327,6045,6497
INITIALS	tɕ	l	l	l	l	1	6461
INITIALS	tɕ	kʰ	tsʰ	tsʰ	tɕʰ	0	
INITIALS	tɕ	ŋ	l	l	l	0	
INITIALS	tʂʰ	ʦʰ	tɕʰ	tsʰ	s	15	3181,3484,3745,4809,5105,5322,5500,5949,6157,6189,6580,6658,6706,7146,7168
INITIALS	tʂʰ	ʦʰ	tɕʰ	tsʰ	tsʰ	9	2493,2884,3001,3143,3187,3600,5261,6980,7080
INITIALS	tʂʰ	ʦʰ	kʰ	tsʰ	tsʰ	2	7019,7130
INITIALS	tʂʰ	ʦʰ	tsʰ	tsʰ	tsʰ	42	268,302,310,410,426,455,590,1140,1471,1892,1963,1966,2126,2204,2323,2327,2331,2348,2350,2470,2604,2652,2813,3333,3364,3628,3698,4208,4575,4623,4625,4802,4998,5508,5575,5999,6123,6424,6661,7057,7259,7264
INITIALS	tʂʰ			j		0	
INITIALS	tʂʰ	ʦ	ts	s	tsʰ	1	5518
INITIALS	tʂʰ	ʦ	ts	tsʰ	s	3	164,168,2256
INITIALS	tʂʰ	tʰ	tʰ	tsʰ	tsʰ	4	3659,3740,4018,4634
INITIALS	tʂʰ	s	k	tsʰ	s	2	3557,4597
INITIALS	tʂʰ	s	ɕ	s	s	26	843,1942,1944,2776,3084,3235,3610,4138,4253,4978,4983,5781,5996,6188,6350,6436,6476,6477,6993,7072,7083,7088,7161,7183,7197,7270
INITIALS	tʂʰ	s	s	ts	s	0	
INITIALS	tʂʰ	t	t	tsʰ	tsʰ	21	933,1038,2213,2224,2228,2232,2303,2433,2644,2836,2880,3416,3921,4296,4349,4657,4665,5245,7027,7224,7226
INITIALS	ts	ʦʰ	ts	ts	ts	0	
INITIALS	ts	t	t	ts	tsʰ	2	3213,6806
INITIALS	ts	ʦ	tɕʰ	ts	ts	0	
INITIALS	ts	ʦ	tɕ	ts	tɕ	3	2767,4321,7249
INITIALS	ts	ʦ	tɕ	ts	ts	11	3063,3555,5256,5306,5648,5871,5925,6227,6235,6984,7093
INITIALS	ts	ʦ	ts	ts	tɕ	0	
INITIALS	ts	ʦ	ts	ts	ts	87	258,264,270,486,633,635,640,642,647,649,1002,1007,1012,1088,1092,1098,1108,1111,1137,1138,1143,1144,1149,1150,1300,1708,1720,1731,1738,1745,1952,2094,2152,2473,2516,3361,3569,3571,3576,3623,4299,4332,4363,4588,4589,4613,4619,4693,4798,4984,4985,4997,5023,5085,5109,5143,5318,5323,5328,5333,5338,5343,5348,5353,5358,5514,5515,5766,5986,6061,6097,6120,6145,6274,6314,6412,6518,6558,6700,6767,6775,6787,6986,7070,7144,7163,7260
INITIALS	ts	ʦ	ts	ts	tsʰ	7	1179,1701,3321,3819,5176,6763,6873
INITIALS	kʰ	k	k	kʷʰ	kʰ	1	6033
INITIALS	kʰ	k	k	kʰ	k	1	4534
INITIALS	kʰ	k	k	kʰ	kʰ	0	
INITIALS	kʰ	k	kʰ	kʰ	kʰ	0	
INITIALS	kʰ	kʰ	kʰ		kʰ	0	
INITIALS	kʰ	kʰ	kʰ	kʷʰ	kʰ	1	1206
INITIALS	kʰ	kʰ	kʰ	kʰ	kʰ	1	6077
INITIALS	kʰ	kʰ	kʰ	h	kʰ	31	1808,1816,1824,1841,2591,3011,3554,3767,4306,4333,4337,5125,5550,5679,5803,6073,6098,6244,6295,6404,6448,6604,6636,6638,6719,6727,6735,6765,6774,6783,7179
INITIALS	kʰ	kʰ	kʰ	f	kʰ	4	527,1991,2556,4178
INITIALS	ɕ	h	h	h	h	87	450,496,613,653,808,812,865,980,1009,1188,1311,1384,1433,1695,1821,1827,2062,2116,2117,2169,2194,2198,2431,2545,2589,2618,2626,2632,2714,2769,2775,3053,3093,3094,3252,3260,3383,3577,3605,3606,3658,3702,3914,3932,3934,4054,4088,4097,4150,4190,4341,4370,4472,4793,4869,4877,4930,4940,5012,5039,5046,5091,5098,5172,5377,5558,5689,5697,5737,5837,5866,5936,6209,6217,6403,6420,6600,6609,6632,6655,6736,6796,6867,7125,7177,7231,7268
INITIALS	ɕ	h	h	j	h	9	2107,2119,2131,4140,4933,5061,5450,5845,5879
INITIALS	ɕ	h	h	tsʰ	h	6	2425,3045,4415,4536,6043,6213
INITIALS	ɕ	h	kʰ	h	h	0	
INITIALS	ɕ	h	kʰ	f	h	1	5311
INITIALS	ɕ	s	h	j	h	0	
INITIALS	ɕ	s	s	s	s	0	
INITIALS	ɕ	s	s	s	ɕ	6	6169,6387,6425,7037,7043,7263
INITIALS	ɕ	s	s	tsʰ	s	0	
INITIALS	ɕ	s	tɕ	ts	tɕʰ	1	6211
INITIALS	ɕ	s	ɕ	s	s	0	
INITIALS	ɕ	s	ɕ	s	ɕ	62	123,131,382,400,468,472,482,490,517,1134,1227,1310,1332,1459,1477,1481,1682,1860,1880,1986,2557,2642,2863,3314,3464,3497,3501,3509,3682,3694,3792,3840,3888,3931,3967,4058,4061,4080,4081,4550,4551,4560,4608,4720,4741,4839,4842,4850,4948,5048,5216,5401,5711,5739,5939,6012,6048,6289,6607,6748,6998,7157
INITIALS	ɕ	s	ɕ	ts	tɕʰ	1	5400
INITIALS	ɕ	s	ɕ	ts	ɕ	1	5439
INITIALS	ɕ	s	ɕ	tsʰ	ɕ	8	660,666,3390,3392,5031,6498,6928,7208
INITIALS	tʂ	t	tɕ	ts	ts	0	
INITIALS	tʂ	t	t	ts	t	1	2720
INITIALS	tʂ	t	t	ts	tsʰ	10	1347,1795,2856,2862,2878,2886,4216,5084,6219,6844
INITIALS	tʂ	t	t	ts	ts	4	4582,5556,6254,6303
INITIALS	tʂ	t	t	t	ts	2	4614,5538
INITIALS	tʂ	ʦ	tɕ	ts	ts	437	6,8,14,16,18,20,56,58,60,62,64,66,104,106,108,110,112,114,151,161,163,165,167,169,171,174,178,188,189,195,196,202,203,209,211,213,215,280,282,285,290,309,311,337,359,365,390,392,401,457,540,542,544,546,634,641,648,689,692,696,700,705,706,707,712,713,823,824,832,833,835,838,839,841,844,845,847,866,875,923,991,1006,1016,1032,1034,1262,1270,1278,1366,1367,1372,1373,1374,1375,1376,1377,1575,1576,1579,1580,1589,1590,1592,1594,1595,1596,1601,1602,1607,1608,1629,1633,1637,1677,1678,1711,1712,1723,1724,1732,1955,1956,1961,1962,2029,2054,2069,2071,2077,2079,2085,2087,2091,2097,2172,2176,2245,2247,2251,2253,2301,2412,2414,2422,2555,2574,2580,2586,2630,2659,2730,2772,2793,2795,2801,2803,2809,2811,2892,2893,2894,2899,2900,2901,2911,2913,2914,2915,2923,2943,2945,3021,3023,3025,3027,3029,3031,3033,3035,3037,3050,3060,3068,3082,3095,3105,3108,3117,3120,3128,3129,3132,3142,3178,3208,3227,3232,3237,3242,3286,3293,3299,3388,3424,3434,3485,3525,3528,3560,3564,3566,3599,3607,3746,3773,3775,3777,3781,3813,3837,3839,3841,3843,3845,3847,3874,3885,3887,3889,3891,3893,3895,3990,4024,4047,4082,4211,4217,4230,4291,4308,4310,4312,4314,4355,4367,4412,4423,4435,4457,4458,4459,4460,4461,4462,4480,4482,4488,4490,4492,4494,4497,4509,4521,4555,4556,4577,4591,4603,4605,4609,4611,4615,4656,4658,4659,4661,4676,4678,4687,4688,4690,4692,4731,4737,4743,4748,4769,4771,4782,4792,4794,4804,4806,4825,4826,4863,4864,4866,4871,4872,4874,4879,4880,4882,4884,4886,4888,4890,4892,4894,4896,4898,4903,4909,4915,4970,5027,5075,5112,5114,5119,5120,5122,5127,5187,5191,5193,5195,5197,5225,5276,5277,5278,5351,5352,5365,5378,5382,5419,5472,5529,5530,5536,5566,5587,5588,5634,5656,5678,5688,5698,5708,5718,5799,5814,5828,5865,5867,5873,5885,5922,5942,5944,5950,6116,6156,6251,6253,6259,6260,6268,6269,6270,6271,6273,6291,6294,6308,6316,6329,6334,6336,6393,6469,6471,6473,6475,6539,6574,6576,6585,6587,6589,6591,6593,6596,6598,6601,6603,6608,6611,6615,6618,6620,6622,6633,6681,6705,6726,6730,6738,6751,6752,6759,6768,6770,6773,6777,6785,6792,6846,6847,6853,6854,6872,6884,6885,6886,6959,6967,6970,6975,6999,7106,7129,7200
INITIALS	tʂ	ʦ	ts	ts	ts	5	407,413,419,425,5455
INITIALS	tʂ	ʦ	ts	ts	tsʰ	0	
INITIALS	pʰ	p	p	p	pʰ	2	3575,5490
INITIALS	pʰ	p	p	pʰ	pʰ	13	976,1146,1329,1462,1871,2177,2702,3049,4652,5985,6321,6548,7086
INITIALS	pʰ	p	pʰ	pʰ	pʰ	0	
INITIALS	pʰ	pʰ	h	pʰ	pʰ	2	1044,4680
INITIALS	pʰ	pʰ	pʰ	pʰ	pʰ	18	818,1328,1648,2807,2858,3670,4141,5051,5201,5330,5540,6278,6331,6360,6369,6422,6440,6903
INITIALS	pʰ	h	h	pʰ	f	0	
INITIALS	f	h	h	f	pʰ	9	3570,3573,6166,6233,6242,6261,6280,6344,7054
INITIALS	f	h	h	f	f	97	93,97,101,380,515,1066,1193,1194,1902,2118,2137,2352,2366,2481,2486,2606,2613,2617,2657,2670,2735,2766,2781,2829,2844,3057,3065,3075,3076,3112,3123,3279,3283,3287,3335,3347,3574,3624,3629,3675,3814,3927,3991,3997,4003,4068,4218,4250,4261,4273,4281,4342,4345,4385,4420,4486,4624,4716,4935,4939,4976,4988,5018,5052,5060,5063,5107,5146,5268,5282,5293,5310,5347,5371,5411,5462,5466,5522,5531,5561,5748,5805,6010,6049,6125,6241,6287,6413,6419,6583,6673,6712,6741,6992,7029,7050,7281
INITIALS	f	h	p	f	pʰ	0	
INITIALS	f	h	p	f	f	6	2068,2857,2861,3080,4708,5889
INITIALS	f	pʰ	h	f	f	8	512,513,519,3747,4372,4630,5941,6252
INITIALS	f	pʰ	p	f	pʰ	0	
INITIALS	f	p	p	f	f	25	1690,3489,4146,4359,4932,5006,5130,5181,5214,5249,5258,5681,5839,6281,6300,6372,6380,6431,6613,6639,6881,7077,7082,7189,7210
INITIALS	tɕʰ	ʦʰ	tɕʰ	tsʰ	tɕʰ	22	661,667,962,1128,1132,1268,1393,1418,1423,1491,1511,1523,1872,1873,1878,1879,2700,3971,4202,4607,6833,7290
INITIALS	tɕʰ	ʦʰ	tsʰ	tsʰ	tɕʰ	11	790,918,1844,2011,2218,2222,3054,4714,5059,5164,6326
INITIALS	tɕʰ	ʦ	kʰ	kʰ	kʰ	0	
INITIALS	tɕʰ	ʦ	ts	tsʰ	tɕʰ	1	7223
INITIALS	tɕʰ	k	k	kʷʰ	kʰ	0	
INITIALS	tɕʰ	k	k	k	k	5	2660,2903,2962,4130,7267
INITIALS	tɕʰ	k	k	k	kʰ	0	
INITIALS	tɕʰ	k	k	kʰ	kʰ	30	682,686,690,949,952,1086,1096,1106,1110,1334,1709,1721,2053,2238,2242,2955,3224,3234,3238,3306,4478,4508,4666,4781,5300,6365,6662,6912,6960,7229
INITIALS	tɕʰ	k	k	tsʰ	s	0	
INITIALS	tɕʰ	s	ɕ	s	s	0	
INITIALS	tɕʰ	s	ɕ	tsʰ	tɕʰ	0	
INITIALS	tɕʰ	kʰ	kʰ	h	h	2	4292,6133
INITIALS	tɕʰ	kʰ	kʰ	h	kʰ	6	1739,2997,4260,4650,5823,7079
INITIALS	tɕʰ	kʰ	kʰ	kʰ	tɕʰ	0	
INITIALS	tɕʰ	kʰ	kʰ	kʰ	kʰ	8	2044,2521,2638,2639,2713,4558,4664,6958
INITIALS	tɕʰ	kʰ	kʰ	j	h	2	948,3986
INITIALS	tɕʰ	kʰ	kʰ	j	kʰ	0	
INITIALS	tɕʰ	kʰ	kʰ	k	kʰ	3	4361,4384,5211
INITIALS	tɕʰ	tsʰ	tɕʰ	tsʰ	tɕʰ	0	
INITIALS	k	k	k	k	k	98	28,47,245,412,565,569,615,617,914,1003,1195,1408,1412,1783,1802,1840,1919,2192,2254,2310,2459,2492,2722,2737,2757,2763,2797,2799,2974,3113,3133,3150,3276,3310,3316,3319,3338,3344,3354,3366,3521,3543,3592,3617,3647,3668,3789,3793,3798,3862,3867,3880,4035,4039,4107,4116,4145,4192,4277,4290,4322,4362,4392,4549,4587,4602,4671,4747,4994,5189,5202,5231,5241,5254,5451,5474,5542,5572,5591,5600,5653,5667,5869,6037,6039,6053,6055,6057,6101,6117,6135,6517,6553,6674,6677,6698,7074,7142
INITIALS	k	k	k	k	kʰ	4	5233,5621,6527,7236
INITIALS	k	k	k	kʷ	k	93	81,85,89,125,133,162,166,170,183,294,299,304,305,306,385,391,397,453,505,564,568,659,910,954,955,957,1234,1235,1437,1588,1717,1793,1794,2345,2392,2436,2525,2528,2537,2549,2561,2566,2645,2650,2665,2794,2802,2810,2870,2885,3007,3061,3077,3211,3320,3327,3334,3664,3786,3817,4104,4148,4181,4193,4205,4294,4568,4964,5020,5183,5185,5618,5680,5690,5701,5710,5720,5818,5838,5965,6022,6205,6221,6264,6285,6356,6409,6417,6449,6457,6946,7032,7280
INITIALS	k	kʰ	k	kʷ	kʰ	0	
INITIALS	m			ŋ	v	0	
INITIALS	m	p	p	pʰ	pʰ	0	
INITIALS	m	m	b	m	m	116	339,441,445,504,506,610,675,678,869,946,985,1080,1229,1233,1360,1532,1584,1598,1685,1737,1789,1797,1805,2027,2206,2225,2258,2262,2411,2424,2485,2512,2527,2539,2551,2563,2619,2627,2635,2679,2740,2790,2824,2973,3104,3158,3162,3174,3292,3379,3460,3487,3598,3603,3632,3671,3737,3749,3764,3779,3782,3827,3876,3884,3963,3978,4164,4186,4199,4266,4316,4336,4352,4369,4373,4376,4391,4414,4791,4936,4979,5071,5078,5168,5182,5356,5359,5398,5409,5746,5762,5768,5796,5883,5890,5955,5962,5973,6106,6137,6190,6226,6353,6536,6561,6566,6650,6703,6716,6717,6816,6821,6837,6855,7031,7107
INITIALS	m	m	m	m	m	46	271,275,279,414,456,620,919,1294,1295,1299,1815,1832,2090,2158,2209,2250,2280,2382,2567,2649,3189,3626,3643,3683,3780,3816,4110,4339,4660,4768,4846,5030,5064,5121,5674,5886,6195,6202,6267,6744,6750,6898,6906,6914,6922,6964
INITIALS	m	m	n	m	m	1	1644
INITIALS	l	h	h	f	pʰ	0	
INITIALS	l	kʰ	kʰ	j	kʰ	0	
INITIALS	l	l	l	l	l	175	208,313,324,422,436,437,470,494,501,566,600,779,783,827,828,911,935,961,963,1060,1075,1079,1089,1099,1114,1153,1159,1165,1237,1260,1395,1465,1514,1526,1621,1689,1799,1806,1814,1822,1848,1857,1941,1983,2007,2010,2015,2021,2138,2146,2246,2252,2276,2278,2418,2453,2605,2663,2736,2742,2765,2771,2804,2815,2909,2937,2963,3017,3047,3067,3146,3216,3221,3256,3324,3520,3524,3527,3536,3580,3587,3593,3608,3614,3618,3646,3653,3778,3936,3942,4001,4012,4033,4037,4045,4055,4066,4105,4152,4300,4315,4383,4454,4455,4512,4537,4590,4592,4595,4707,4727,4733,4764,4818,4848,4853,5044,5077,5169,5200,5242,5265,5280,5379,5380,5386,5421,5432,5488,5549,5559,5569,5579,5589,5599,5603,5609,5614,5619,5683,5696,5713,5745,5927,5951,5972,5982,6034,6035,6041,6062,6099,6105,6151,6330,6341,6384,6451,6556,6557,6635,6676,6692,6756,6760,6828,6917,7014,7052,7087,7122,7199,7220,7238,7245
INITIALS	l	l	n	l	l	15	1056,1627,1631,1635,2363,2367,3856,3910,3916,3930,4378,4483,4847,4851,5033
INITIALS	tʰ	t	t	t	tʰ	3	2106,3351,3552
INITIALS	tʰ	t	t	tʰ	tʰ	27	220,223,802,1129,1283,1298,1308,1318,1337,1397,1609,1613,2718,3115,3444,3551,3622,3666,4347,4405,4836,5082,6183,6315,6397,6468,6995
INITIALS	tʰ	t	tʰ	tʰ	tʰ	1	7085
INITIALS	tʰ	tʰ	t	tʰ	tʰ	1	5275
INITIALS	tʰ	tʰ	tʰ	tʰ	tʰ	30	624,934,1679,1785,1786,2401,2405,2409,2510,2699,3689,3696,3716,3756,3808,3836,3890,4059,4136,4172,4500,5097,5563,6100,6197,6342,6381,6423,6545,7036
INITIALS	tʰ	ʦ	ts	ts	tɕ	0	
INITIALS	n	ŋ	g	ŋ	ŋ	4	4083,4796,6610,6862
INITIALS	n	ŋ	g	j	ŋ	0	
INITIALS	n	n	l	n	ŋ	19	2559,3436,4328,4351,4431,4437,4481,4485,4489,4493,5313,5317,5465,5469,5485,5489,6401,6667,6877
INITIALS	n	n	l	n	n	42	467,471,2277,2279,2697,2705,2846,2868,2999,3380,3482,3496,3929,4237,4473,4596,4810,4812,4833,4968,5160,5321,5374,5496,5554,5625,5736,5780,5964,6009,6044,6161,6204,6377,6460,6533,6780,6803,6832,7000,7119,7286
INITIALS	n	n	n	n	n	12	518,951,2993,3872,4194,4375,5234,5434,5784,5997,6141,6435
INITIALS	p	p	p	p	p	47	224,418,448,870,1843,2168,2621,2629,2637,3022,3028,3034,3502,3535,3759,3788,3795,4087,4137,4327,4409,4438,4682,4913,4947,5166,5170,5221,5222,5232,5381,5728,5887,5905,6176,6179,6201,6220,6245,6529,6534,6538,6586,6619,6876,7109,7115
INITIALS	p	p	p	p	pʰ	7	1639,3752,4287,4452,5144,5715,6490
INITIALS	p	p	pʰ	p	p	4	782,1224,3828,7007
INITIALS	p	p	pʰ	p	pʰ	5	5774,5775,5793,5795,7271
INITIALS	p	p	h	p	f	0	
INITIALS	p	pʰ	p	p	p	6	2435,2529,2647,2838,2898,4226
INITIALS	p	pʰ	pʰ	p	pʰ	3	6243,6301,7273
INITIALS	p	m	p	p	p	4	5459,6071,6487,7099
INITIALS	p	ph	h	p	f	0	
INITIALS	s	s	s	s	s	123	73,77,118,120,122,128,130,136,138,255,261,267,325,330,347,405,438,452,492,545,601,608,758,765,772,796,874,1001,1005,1090,1116,1219,1223,1269,1305,1416,1421,1444,1463,1691,1713,1725,1787,1930,1939,2017,2114,2175,2304,2308,2312,2375,2381,2387,2393,2432,2439,2442,2507,2508,2576,2582,2588,2603,2834,2842,2852,2866,2947,2949,2956,2980,2986,2992,2998,3004,3008,3012,3193,3304,3308,3323,3411,3413,3418,3423,3426,3523,3796,3820,3900,3908,3920,3926,3949,4278,4309,4410,5003,5213,5272,5305,5309,5836,5917,5918,5919,6052,6058,6115,6441,6450,6521,6568,6786,6887,6890,7006,7038,7059,7151,7166,7262
INITIALS	s	s	s	ts	s	0	
INITIALS	s	s	s	tsʰ	s	4	5692,5702,5712,5722
INITIALS	s	s	ɕ	s	s	8	945,2384,2385,2677,5253,5931,6236,6714
INITIALS	s	s	ɕ	s	ɕ	8	913,1847,2014,2534,2607,3345,4204,6747
INITIALS	s	s	ɕ	ts	s	0	
